company_name,country,role,dock_models,dock_count,website,linkedin_url,evidence_url_1,source_type_1,evidence_url_2,source_type_2,confidence,notes
SNH Drones,Poland,Authorized Dealer,"Dock 2, Dock 3",2+,https://snhdrones.pl/,https://pl.linkedin.com/company/snh-drones,https://snhdrones.pl/stacja-dokujaca-dji-dock-3/,Product Listing,https://snhdrones.pl/stacja-dokujaca-dji-dock-2/,Product Listing,High,Training center with 15+ Polish cities; VLOS/BVLOS courses; service provider
Drony.net,Poland,Authorized Dealer,"Dock, Dock 2, Dock 3",3+,https://www.drony.net/,https://www.linkedin.com/company/drony-net/,https://www.drony.net/dji-dock-3.html,Product Listing,https://www.drony.net/dji-dock-2.html,Product Listing,High,Long-standing DJI authorized seller; comprehensive product range
aeroMind.pl,Poland,Authorized Dealer,"Dock, Dock 2, Dock 3",3+,https://aeromind.pl/,https://www.linkedin.com/company/aeromind/,https://aeromind.pl/product-eng-13819-DJI-Dock-3-docking-station.html,Product Listing,https://aeromind.pl/firm-eng-1480422414-Dji.html,DJI Vendor Page,High,System integrator with thermal imaging; professional drones focus
Drone Harmony (Software Platform),International,"Software Platform, Integration Partner","Dock, Dock 2, Dock 3",3,https://www.droneharmony.com/,https://www.linkedin.com/company/droneharmony/,https://www.droneharmony.com/drone-harmony-for-dji-dock,Product Page,https://dji-ars.pl/product-pol-36452-Drone-Harmony-dla-DJI-Dock.html,Polish Distributor,High,Full 3D flight management platform; Polish distribution via DJI-ARS
Asseco Poland,Poland,Software Platform/Partner,"Dock, Dock 2, Dock 3",3,https://pl.asseco.com/en,https://www.linkedin.com/company/asseco-poland,https://enterprise.dilectro.pl/asseco-wyposazy-drony-dji-w-polskie-oprogramowanie/,Partnership Article,https://polishdefenceindustry.gov.pl/en/company/asseco-poland-sa-3/,Defence Portal,Medium,Polish software security integration; DJI drone partnership with Dilectro; uniformed services focus
FlytBase,International,"Software Platform, Integration Partner","Dock, Dock 2, Dock 3",3,https://www.flytbase.com/dji-dock,https://www.linkedin.com/company/flytbase/,https://www.flytbase.com/dji-dock-3,Product Integration,https://enterprise.dji.com/ecosystem/flytbase,DJI Ecosystem,High,Enterprise autonomy platform; available globally; DJI official partner
DJI Enterprise Insights,International,Content/Knowledge,"Dock, Dock 2, Dock 3",3,https://enterprise-insights.dji.com/,https://www.linkedin.com/company/dji/,https://enterprise-insights.dji.com/blog/achieve-compliance-operational-success-for-dji-dock-3,EU Compliance Guide,https://enterprise-insights.dji.com/join-dji-dock-partner-network,Partner Network,High,DJI official resource; EU regulatory guidance; case studies
DJI Official Enterprise Portal,International,Manufacturer,Dock 2,1,https://enterprise.dji.com/dock-2,https://www.linkedin.com/company/dji/,https://enterprise.dji.com/dock-2,Official Product,https://enterprise.dji.com/dock-3,Dock 3 Product,High,Official DJI product pages; specifications; integrations
DJI Store Warszawa,Poland,Authorized Retail,"Consumer models",N/A,https://dji-ars.pl/DJI-ARS-Warszawa-stock-3-pol.html,https://www.linkedin.com/in/dji-store-warszawa/,https://dji-ars.pl/DJI-ARS-Warszawa-stock-3-pol.html,Store Location,https://www.instagram.com/djistorewarszawa/,Social Media,Medium,Physical retail location Warsaw; part of DJI-ARS network
Trukszyn (DJI Store),Poland,Authorized Dealer,Various,N/A,https://trukszyn.pl/,https://www.linkedin.com/company/trukszyn/,https://trukszyn.pl/,Store Page,https://dji-ars.pl/Salony-DJI-Store-cinfo-pol-218.html,Store Directory,Medium,Szczecin location; DJI-ARS partner; consumer focus
